idx,u,i,f,ts
15334,416,764,1,1816344
15335,6,224,1,1816444
15336,400,139,1,1816495
15337,865,477,1,1816583
15338,37,803,1,1816607
15339,161,486,1,1816644
15340,52,344,1,1816730
15341,175,802,1,1816761
15342,9,777,1,1816895
15343,165,838,1,1816960
15344,356,54,1,1817114
15345,434,21,1,1817130
15346,33,501,1,1817182
15347,102,495,1,1817211
15348,343,112,1,1817437
15349,232,611,1,1817526
15350,69,402,1,1817545
15351,866,61,1,1817600
15352,136,362,-1,1817807
15353,440,488,1,1818004
15354,159,481,1,1818050
15355,38,202,1,1818155
15356,802,855,1,1818209
15357,3,90,1,1818222
15358,52,221,1,1818247
15359,454,458,1,1818275
15360,415,380,1,1818310
15361,53,485,1,1818342
15362,17,141,-1,1818409
15363,406,23,1,1818529
15364,576,352,1,1818556
15365,223,787,1,1818670
15366,204,187,1,1818678
15367,867,92,1,1818717
15368,34,479,1,1818953
15369,414,482,1,1819171
15370,71,775,1,1819190
15371,116,493,1,1819244
15372,14,867,1,1819286
15373,498,555,1,1819530
15374,868,232,1,1819587
15375,21,249,-1,1819694
15376,179,245,1,1819709
15377,106,443,-1,1819710
15378,516,223,1,1819922
15379,869,162,1,1820051
15380,0,22,-1,1820153
15381,112,373,1,1820360
15382,178,603,1,1820498
15383,137,305,1,1820501
15384,618,104,1,1820509
15385,247,212,1,1820510
15386,489,254,1,1820529
15387,127,513,1,1820667
15388,106,343,1,1820734
15389,505,518,1,1820798
15390,317,11,1,1820950
15391,298,644,1,1821154
15392,343,415,1,1821231
15393,395,372,1,1821295
15394,360,273,1,1821316
15395,7,37,1,1821346
15396,637,540,1,1821369
15397,38,551,1,1821539
15398,232,309,1,1821575
15399,104,749,1,1821672
15400,53,201,1,1821797
15401,346,233,1,1821885
15402,49,79,-1,1821920
15403,307,474,1,1821958
15404,40,337,1,1822019
15405,218,707,1,1822025
15406,231,299,1,1822167
15407,436,636,1,1822178
15408,135,630,1,1822345
15409,1,121,1,1822370
15410,422,568,1,1822411
15411,425,519,1,1822828
15412,324,823,1,1822855
15413,728,251,1,1822873
15414,280,84,1,1822986
15415,99,763,1,1823256
15416,137,765,1,1823301
15417,193,849,1,1823327
15418,52,118,-1,1823375
15419,787,42,1,1823424
15420,152,675,1,1823436
15421,164,324,1,1823439
15422,435,810,-1,1823493
15423,4,191,1,1823589
15424,666,34,1,1823596
15425,112,381,1,1823651
15426,102,866,1,1823670
15427,257,351,1,1823715
15428,28,635,1,1823860
15429,194,55,1,1824012
15430,22,371,1,1824018
15431,28,854,1,1824165
15432,495,38,1,1824180
15433,870,472,1,1824295
15434,184,613,1,1824435
15435,217,412,1,1824522
15436,83,225,1,1824551
15437,3,615,1,1824588
15438,366,169,1,1824937
15439,492,366,1,1824995
15440,401,410,1,1825125
15441,76,3,1,1825143
15442,695,30,1,1825218
15443,104,659,1,1825302
15444,871,175,1,1825524
15445,344,281,1,1825656
15446,346,862,1,1825685
15447,234,213,1,1826015
15448,524,26,1,1826059
15449,21,644,1,1826362
15450,185,221,1,1826429
15451,122,16,-1,1826493
15452,0,300,1,1826499
15453,285,23,-1,1826519
15454,16,221,-1,1826538
15455,298,710,1,1826602
15456,407,516,-1,1826638
15457,349,56,1,1826652
15458,321,450,-1,1826785
15459,161,57,1,1826827
15460,491,354,1,1826934
15461,61,295,1,1826941
15462,254,222,1,1827210
15463,503,367,1,1827219
15464,105,845,1,1827256
15465,123,458,1,1827334
15466,527,449,-1,1827553
15467,353,767,1,1827583
15468,27,851,1,1827796
15469,261,654,1,1827951
15470,232,243,1,1827961
15471,141,107,1,1827978
15472,82,87,1,1828098
15473,145,498,1,1828195
15474,26,695,1,1828314
15475,35,528,1,1828351
15476,427,448,1,1828405
15477,542,134,1,1828557
15478,171,100,1,1829015
15479,131,190,1,1829018
15480,428,373,1,1829021
15481,209,703,1,1829027
15482,96,541,1,1829029
15483,323,678,1,1829258
15484,268,345,1,1829546
15485,483,606,1,1829621
15486,7,55,1,1829689
15487,555,126,1,1829692
15488,166,746,1,1829814
15489,271,851,1,1829898
15490,192,866,1,1829949
15491,62,760,1,1830255
15492,130,397,1,1830261
15493,18,819,1,1830348
15494,72,845,1,1830620
15495,254,302,1,1830651
15496,872,135,1,1830811
15497,56,758,1,1830913
15498,20,731,1,1830928
15499,397,755,1,1830987
15500,5,586,1,1831001
15501,24,262,1,1831130
15502,58,729,1,1831262
15503,59,244,1,1831303
15504,509,27,1,1831410
15505,105,872,1,1831423
15506,873,94,1,1831604
15507,540,354,1,1831616
15508,324,616,1,1831674
15509,247,793,1,1831702
15510,549,377,1,1831711
15511,416,521,1,1831730
15512,133,729,1,1831911
15513,24,157,1,1831923
15514,106,795,1,1831993
15515,70,458,1,1832338
15516,308,463,1,1832381
15517,196,505,1,1832421
15518,54,589,1,1832448
15519,433,378,1,1832455
15520,57,726,1,1832551
15521,21,223,1,1832717
15522,135,444,-1,1832726
15523,405,755,1,1832799
15524,172,831,1,1832829
15525,48,611,1,1832866
15526,117,41,-1,1833095
15527,874,257,1,1833340
15528,434,372,1,1833365
15529,180,292,1,1833562
15530,151,318,1,1834013
15531,163,755,1,1834057
15532,95,272,1,1834269
15533,521,866,1,1834312
15534,464,446,1,1834461
15535,99,203,1,1834468
15536,232,350,1,1834517
15537,329,675,1,1834531
15538,398,120,1,1834538
15539,64,172,-1,1834574
15540,317,442,1,1834830
15541,107,640,1,1834951
15542,82,127,1,1835244
15543,323,795,1,1835315
15544,732,502,1,1835332
15545,348,289,1,1835709
15546,245,206,1,1835757
15547,55,509,1,1835970
15548,488,653,1,1836043
15549,875,364,1,1836046
15550,9,290,1,1836166
15551,625,344,1,1836187
15552,156,810,1,1836265
15553,59,365,1,1836367
15554,194,345,1,1836400
15555,455,372,1,1836422
15556,525,821,1,1836664
15557,35,126,1,1836692
15558,98,572,1,1836720
15559,876,612,1,1836825
15560,877,222,1,1836848
15561,38,814,1,1836957
15562,664,674,1,1837064
15563,123,783,1,1837071
15564,95,522,1,1837201
15565,9,841,1,1837226
15566,324,365,1,1837379
15567,0,301,-1,1837524
15568,405,755,-1,1837616
15569,169,30,1,1837733
15570,131,778,1,1837750
15571,263,301,1,1837771
15572,878,38,1,1837843
15573,118,380,1,1837847
15574,61,496,-1,1837956
15575,158,785,1,1838655
15576,29,641,1,1838684
15577,264,468,1,1838756
15578,170,229,1,1838819
15579,87,393,1,1838837
15580,455,798,1,1838845
15581,562,699,1,1838849
15582,645,70,1,1838859
15583,226,431,1,1838896
15584,6,590,1,1838971
15585,612,530,1,1839210
15586,723,559,1,1839337
15587,879,76,1,1839351
15588,234,90,1,1839376
15589,6,381,1,1839643
15590,880,331,1,1839669
15591,154,612,1,1839751
15592,81,210,1,1840002
15593,32,166,1,1840024
15594,92,24,-1,1840024
15595,5,726,1,1840033
15596,36,695,1,1840133
15597,278,725,1,1840286
15598,41,585,1,1840314
15599,102,512,1,1840480
15600,173,190,1,1840655
15601,89,495,-1,1840756
15602,150,652,1,1840849
15603,108,174,1,1840961
15604,578,64,1,1841226
15605,158,630,1,1841250
15606,40,305,1,1841285
15607,57,461,1,1841334
15608,881,139,1,1841681
15609,296,423,1,1841829
15610,315,443,1,1841966
15611,91,766,1,1842021
15612,314,447,-1,1842089
15613,150,307,1,1842309
15614,35,191,1,1842451
15615,286,415,1,1842499
15616,103,493,1,1842537
15617,56,746,1,1842876
15618,361,314,1,1842887
15619,882,55,1,1842925
15620,5,475,1,1842934
15621,212,198,1,1843021
15622,309,784,1,1843393
15623,30,507,1,1843404
15624,181,445,1,1843554
15625,92,453,1,1843571
15626,178,667,1,1843709
15627,69,96,1,1843796
15628,237,563,1,1843895
15629,119,845,1,1844111
15630,411,279,1,1844196
15631,187,172,1,1844262
15632,65,540,1,1844475
15633,121,63,-1,1844985
15634,51,836,1,1844988
15635,187,813,1,1845264
15636,164,721,1,1845986
15637,72,95,1,1846069
15638,355,338,1,1846098
15639,353,414,1,1846194
15640,65,148,1,1846242
15641,37,286,1,1846277
15642,1,157,1,1846295
15643,197,812,1,1846310
15644,337,778,1,1846345
15645,106,2,-1,1846354
15646,566,825,1,1846385
15647,83,785,1,1846521
15648,612,397,1,1846521
15649,87,684,1,1846620
15650,820,531,1,1846667
15651,11,125,1,1846709
15652,222,551,1,1846746
15653,34,143,1,1846770
15654,168,810,1,1846985
15655,26,681,1,1847044
15656,315,646,1,1847181
15657,689,661,1,1847273
15658,24,393,1,1847301
15659,159,140,1,1847312
15660,35,473,-1,1847320
15661,44,724,1,1847428
15662,158,277,1,1847540
15663,9,397,1,1847726
15664,883,232,1,1847990
15665,11,528,1,1848267
15666,95,309,1,1848477
15667,255,534,1,1848515
15668,641,507,1,1848526
15669,131,52,1,1848540
15670,540,807,1,1848689
15671,70,599,1,1848833
15672,85,820,1,1848923
15673,506,333,1,1848991
15674,67,232,-1,1849001
15675,223,668,1,1849103
15676,367,810,1,1849232
15677,713,846,1,1849430
15678,346,515,1,1849451
15679,884,85,1,1849465
15680,233,55,1,1849592
15681,457,345,1,1849733
15682,11,753,1,1849814
15683,24,406,1,1849963
15684,205,491,1,1849999
15685,215,268,1,1850023
15686,207,617,1,1850160
15687,52,425,1,1850187
15688,511,169,1,1850192
15689,885,117,1,1850212
15690,81,110,1,1850293
15691,50,445,1,1850351
15692,77,258,1,1850458
15693,27,702,1,1850738
15694,135,454,1,1850995
15695,49,733,1,1850995
15696,18,378,1,1851030
15697,25,256,1,1851054
15698,69,647,1,1851061
15699,167,586,1,1851422
15700,673,355,1,1851436
15701,229,674,1,1851448
15702,4,349,1,1851487
15703,93,643,1,1851611
15704,67,873,1,1851732
15705,153,50,1,1851860
15706,151,641,1,1852192
15707,52,193,1,1852267
15708,505,853,1,1852284
15709,35,577,1,1852486
15710,131,488,1,1852570
15711,479,420,1,1852710
15712,259,209,1,1852805
15713,35,502,1,1853032
15714,229,709,1,1853318
15715,265,799,1,1853658
15716,56,213,1,1853745
15717,39,99,1,1853792
15718,0,42,1,1853878
15719,522,762,1,1853979
15720,346,631,1,1853981
15721,672,755,1,1853990
15722,373,44,1,1854045
15723,6,155,1,1854088
15724,886,23,1,1854154
15725,14,21,-1,1854196
15726,67,76,-1,1854206
15727,393,798,1,1854334
15728,387,302,1,1854478
15729,170,786,1,1854506
15730,93,633,1,1854599
15731,182,342,1,1854655
15732,404,485,1,1854740
15733,28,3,-1,1854741
15734,76,636,1,1854778
15735,101,116,1,1854817
15736,348,220,1,1854921
15737,887,67,1,1854939
15738,712,842,1,1854982
15739,37,320,1,1854993
15740,579,6,1,1855152
15741,199,491,1,1855240
15742,279,760,1,1855247
15743,268,126,1,1855287
15744,42,439,1,1855497
15745,13,610,1,1855638
15746,296,143,1,1855649
15747,19,572,-1,1855888
15748,175,295,1,1856050
15749,73,206,1,1856165
15750,57,458,1,1856318
15751,46,855,1,1856378
15752,28,291,1,1856587
15753,48,625,1,1856810
15754,23,289,1,1856995
15755,49,90,1,1857193
15756,34,436,1,1857264
15757,95,408,1,1857611
15758,42,412,1,1857809
15759,4,15,-1,1857841
15760,664,347,1,1857854
15761,135,404,-1,1857990
15762,307,256,1,1858026
15763,111,340,1,1858116
15764,73,432,1,1858261
15765,112,143,1,1858523
15766,472,691,1,1858712
15767,47,645,1,1858963
15768,468,766,1,1859050
15769,10,466,1,1859117
15770,272,115,1,1859298
15771,1,365,1,1859360
15772,488,866,1,1859388
15773,398,702,1,1859400
15774,531,564,1,1859475
15775,888,125,1,1859488
15776,100,2,1,1859675
15777,318,182,1,1859719
15778,14,536,1,1859809
15779,111,705,1,1860169
15780,182,830,1,1860510
15781,34,247,1,1860619
15782,80,815,1,1860627
15783,35,823,1,1860628
15784,44,713,1,1860727
15785,522,17,1,1860827
15786,201,380,1,1860837
15787,55,289,1,1860897
15788,281,718,1,1860936
15789,68,84,1,1860991
15790,71,838,1,1861052
15791,10,453,1,1861174
15792,171,193,1,1861273
15793,26,111,1,1861425
15794,5,278,1,1861460
15795,33,700,1,1861602
15796,53,768,1,1861758
15797,200,701,1,1862138
15798,71,114,1,1862224
15799,167,146,1,1862348
15800,270,312,1,1862385
15801,12,794,1,1862464
15802,217,66,1,1862509
15803,69,313,1,1862533
15804,152,33,1,1862564
15805,889,324,1,1863145
15806,18,622,1,1863251
15807,42,292,1,1863342
15808,272,229,1,1863797
15809,716,207,1,1863862
15810,309,6,1,1864053
15811,67,726,1,1864143
15812,317,717,1,1864180
15813,890,63,1,1864324
15814,116,54,1,1864363
15815,0,840,1,1864368
15816,150,289,1,1864368
15817,21,790,1,1864428
15818,780,238,1,1864540
15819,110,460,1,1864597
15820,6,663,1,1864985
15821,27,806,1,1865156
15822,115,849,1,1865211
15823,661,276,1,1865270
15824,891,106,1,1865306
15825,20,189,1,1865406
15826,74,717,1,1865493
15827,439,173,1,1865787
15828,156,697,1,1865811
15829,389,229,1,1865949
15830,892,425,1,1865981
15831,527,643,1,1866051
15832,370,763,1,1866318
15833,118,460,1,1866413
15834,210,868,1,1866420
15835,150,390,1,1866518
15836,893,145,1,1866607
15837,111,97,-1,1866765
15838,108,37,1,1866779
15839,77,97,1,1866828
15840,156,128,-1,1867287
15841,667,793,1,1867303
15842,162,31,1,1867460
15843,309,70,1,1867505
15844,721,702,1,1867737
15845,894,471,1,1868154
15846,177,794,1,1868179
15847,895,84,1,1868260
15848,315,193,1,1868359
15849,48,667,1,1868368
15850,13,603,1,1868451
15851,40,385,1,1868512
15852,59,512,1,1868586
15853,5,617,1,1868607
15854,264,263,1,1868725
15855,272,44,1,1868781
15856,86,722,1,1868820
15857,268,645,1,1868827
15858,61,891,1,1868945
15859,713,342,1,1869346
15860,166,862,1,1869388
15861,226,873,1,1869679
15862,579,391,1,1869718
15863,428,6,1,1869820
15864,896,170,1,1869867
15865,88,891,1,1869901
15866,2,551,1,1870212
15867,452,328,1,1870651
15868,100,669,1,1870735
15869,584,186,1,1870802
15870,110,595,1,1870897
15871,224,163,1,1871035
15872,95,779,1,1871171
15873,23,851,1,1871236
15874,203,393,1,1871389
15875,897,334,1,1871878
15876,370,66,1,1871989
15877,22,393,-1,1872083
15878,137,886,1,1872164
15879,4,621,1,1872358
15880,461,807,1,1872422
15881,42,859,1,1872499
15882,0,665,1,1872529
15883,12,286,1,1872570
15884,403,3,1,1872612
15885,365,68,1,1872780
15886,113,219,-1,1872917
15887,8,202,1,1872952
15888,818,511,1,1873050
15889,246,683,1,1873163
15890,75,865,1,1873361
15891,351,683,1,1873454
15892,246,473,1,1873533
15893,117,503,1,1873552
15894,412,804,1,1873594
15895,8,285,1,1873769
15896,231,476,1,1873778
15897,24,395,1,1873894
15898,135,102,1,1873986
15899,19,344,1,1874028
15900,101,672,1,1874043
15901,898,320,1,1874441
15902,184,411,1,1874473
15903,64,4,-1,1874603
15904,656,460,1,1874723
15905,38,326,1,1874867
15906,645,370,1,1874920
15907,88,818,1,1874927
15908,163,114,1,1875022
15909,786,838,1,1875058
15910,31,38,1,1875144
15911,77,836,1,1875300
15912,202,489,-1,1875390
15913,684,377,1,1875586
15914,92,877,1,1875712
15915,547,854,1,1875743
15916,166,757,1,1875892
15917,226,817,1,1875907
15918,58,544,1,1875962
15919,329,625,1,1876185
15920,33,46,1,1876300
15921,8,366,1,1876352
15922,19,479,1,1876497
15923,295,830,1,1876538
15924,273,427,1,1876642
15925,209,193,1,1877065
15926,80,124,1,1877100
15927,156,749,1,1877126
15928,20,745,1,1877240
15929,130,522,1,1877444
15930,110,289,1,1877900
15931,899,131,1,1878078
15932,188,383,1,1878092
15933,428,629,1,1878308
15934,549,683,1,1878359
15935,237,342,1,1878368
15936,220,315,1,1878473
15937,41,241,1,1878503
15938,83,619,1,1878626
15939,171,481,1,1878741
15940,77,792,1,1879355
15941,900,6,1,1879402
15942,14,205,1,1879483
15943,10,390,1,1879616
15944,473,436,1,1879639
15945,27,830,1,1879904
15946,128,592,1,1879959
15947,649,589,1,1880223
15948,36,379,1,1880293
15949,48,569,1,1880592
15950,901,123,1,1880666
15951,41,329,1,1880997
15952,211,544,1,1881154
15953,24,817,1,1881179
15954,131,287,-1,1881341
15955,83,242,1,1881460
15956,7,71,-1,1881549
15957,33,707,1,1881555
15958,32,140,1,1881662
15959,183,284,1,1881673
15960,323,503,1,1881753
15961,50,517,1,1881756
15962,8,22,-1,1881838
15963,161,413,1,1882125
15964,179,681,1,1882149
15965,178,298,1,1882282
15966,902,295,1,1882309
15967,22,237,1,1882396
15968,167,170,1,1882419
15969,350,140,1,1882605
15970,171,84,1,1882858
15971,106,472,1,1882883
15972,137,344,1,1883189
15973,498,8,1,1883573
15974,903,343,1,1883646
15975,166,284,1,1883802
15976,244,831,1,1883877
15977,404,382,1,1883997
15978,395,660,1,1884087
15979,216,324,1,1884124
15980,70,494,1,1884124
15981,249,507,1,1884145
15982,276,800,1,1884168
15983,904,406,1,1884234
15984,14,308,1,1884289
15985,39,129,1,1884583
15986,905,231,1,1884805
15987,40,657,1,1884823
15988,68,359,1,1885272
15989,49,713,1,1885285
15990,13,707,1,1885348
15991,71,361,1,1885595
15992,5,602,1,1885632
15993,25,471,1,1886185
15994,29,634,1,1886396
15995,55,35,1,1886524
15996,283,192,1,1886766
15997,85,719,1,1886928
15998,417,462,1,1887046
15999,213,428,1,1887049
16000,35,627,1,1887128
16001,51,205,1,1887148
16002,171,417,1,1887189
16003,150,847,1,1887250
16004,341,4,1,1887269
16005,358,550,1,1887286
16006,67,16,1,1887340
16007,87,91,-1,1887346
16008,44,594,1,1887413
16009,906,213,1,1887443
16010,55,822,1,1887480
16011,19,805,1,1887728
16012,270,16,1,1887782
16013,63,879,1,1887939
16014,126,767,1,1888060
16015,181,267,1,1888074
16016,199,358,1,1888078
16017,57,599,1,1888107
16018,19,538,1,1888285
16019,350,518,1,1888485
16020,154,656,1,1888682
16021,194,626,1,1888710
16022,477,638,1,1888754
16023,212,220,1,1888787
16024,641,154,-1,1888829
16025,48,460,1,1888829
16026,688,328,1,1888882
16027,40,315,1,1889227
16028,347,650,1,1889356
16029,14,44,-1,1889408
16030,70,512,1,1889431
16031,6,194,1,1889432
16032,63,379,1,1889487
16033,907,90,1,1889548
16034,213,892,1,1889645
16035,713,421,1,1889664
16036,59,900,1,1889771
16037,908,246,1,1889848
16038,87,310,1,1889855
16039,390,342,1,1889894
16040,507,290,1,1889914
16041,98,167,1,1890142
16042,909,650,1,1890636
16043,388,349,1,1890736
16044,263,813,1,1890743
16045,88,727,1,1890776
16046,228,584,1,1890900
16047,59,502,1,1891050
16048,397,85,1,1891227
16049,301,252,1,1891359
16050,230,235,1,1891399
16051,56,393,1,1891407
16052,516,821,1,1891487
16053,910,201,1,1891626
16054,74,266,1,1891863
16055,121,50,1,1891923
16056,274,51,1,1891973
16057,98,816,1,1892068
16058,342,585,1,1892077
16059,911,145,1,1892132
16060,758,52,1,1892304
16061,107,793,1,1892337
16062,79,401,1,1892364
16063,13,648,1,1892376
16064,312,87,1,1892530
16065,291,0,1,1892541
16066,60,110,1,1892644
16067,127,409,1,1892721
16068,12,527,1,1892746
16069,7,622,1,1892830
16070,74,260,1,1892858
16071,229,87,1,1892909
16072,146,344,1,1892913
16073,55,36,-1,1892936
16074,42,202,1,1892940
16075,105,369,1,1893006
16076,26,349,1,1893217
16077,912,727,1,1893294
16078,184,68,1,1893351
16079,71,442,1,1893366
16080,252,901,1,1893585
16081,68,120,1,1893585
16082,106,628,1,1893797
16083,18,383,1,1894044
16084,279,562,1,1894107
16085,259,181,1,1894203
16086,289,312,1,1894340
16087,913,181,1,1894426
16088,32,834,1,1894451
16089,176,118,1,1894539
16090,213,105,1,1894727
16091,219,163,1,1894814
16092,168,623,1,1894818
16093,55,116,1,1894822
16094,914,1,1,1894919
16095,15,836,1,1895079
16096,139,371,1,1895090
16097,251,407,1,1895339
16098,492,596,1,1895434
16099,96,158,1,1896081
16100,1,124,1,1896234
16101,387,841,1,1896430
16102,265,110,1,1896531
16103,111,912,1,1896593
16104,7,53,1,1896689
16105,197,519,1,1896704
16106,216,719,1,1896962
16107,915,65,1,1896973
16108,197,516,1,1897003
16109,139,534,1,1897015
16110,89,373,1,1897176
16111,201,557,1,1897187
16112,13,556,1,1897280
16113,27,192,1,1897344
16114,585,615,1,1897452
16115,22,678,1,1897476
16116,87,909,1,1897620
16117,232,622,1,1897655
16118,618,426,1,1897868
16119,66,280,1,1897914
16120,251,591,1,1897919
16121,22,321,1,1898071
16122,37,154,1,1898090
16123,916,273,1,1898191
16124,477,100,1,1898272
16125,36,530,1,1898333
16126,67,141,1,1898362
16127,42,368,1,1898530
16128,93,899,1,1898677
16129,149,175,1,1898702
16130,469,241,1,1898896
16131,60,557,1,1899074
16132,917,50,1,1899245
16133,270,12,1,1899250
16134,280,151,1,1899326
16135,459,898,1,1899398
16136,286,257,1,1899599
16137,90,403,1,1899665
16138,123,83,1,1899774
16139,204,800,1,1899778
16140,29,143,1,1899810
16141,918,67,1,1899812
16142,579,776,1,1899841
16143,459,162,1,1900141
16144,47,435,1,1900149
16145,108,40,1,1900158
16146,368,486,1,1900348
16147,87,319,1,1900461
16148,323,634,1,1900486
16149,531,202,1,1900493
16150,220,650,1,1900566
16151,569,677,1,1900673
16152,180,549,1,1900739
16153,130,724,1,1900795
16154,512,436,1,1900895
16155,263,45,-1,1900928
16156,64,553,1,1901021
16157,257,918,1,1901253
16158,434,499,1,1901451
16159,431,76,1,1901542
16160,7,666,1,1901557
16161,74,813,1,1901936
16162,61,705,1,1902073
16163,9,247,1,1902115
16164,393,716,1,1902140
16165,919,6,1,1902251
16166,344,875,1,1902282
16167,13,705,1,1902322
16168,236,824,1,1902381
16169,306,732,1,1902422
16170,431,148,1,1902462
16171,59,474,1,1902560
16172,358,140,1,1902730
16173,76,188,1,1902730
16174,105,297,1,1902869
16175,467,447,1,1902921
16176,297,683,1,1902938
16177,786,606,1,1903114
16178,235,608,1,1903148
16179,34,865,1,1903245
16180,105,742,1,1903245
